119.88,-288.16,-523.15
119.88,-288.16,-523.15
119.88,-288.16,-523.15
119.88,-288.16,-523.15
119.88,-288.16,-523.15
119.88,-288.16,-523.15
119.88,-288.16,-523.15
119.88,-288.16,-523.15
119.88,-288.16,-523.15
119.88,-288.16,-523.15
119.88,-288.16,-523.15
119.88,-288.16,-523.15
119.88,-288.16,-523.15
119.88,-288.16,-523.15
119.88,-288.16,-523.15
119.88,-288.16,-523.15
119.88,-288.16,-523.15
119.88,-288.16,-523.15
119.88,-288.16,-523.15
119.88,-288.16,-523.15
119.88,-288.16,-523.15
119.88,-288.16,-523.15
119.88,-288.16,-523.15
119.88,-288.16,-523.15
119.88,-288.16,-523.15
155.14,-295.19,-523.15
155.14,-295.19,-523.15
155.14,-295.19,-523.15
155.14,-295.19,-523.15
155.14,-295.19,-523.15
155.14,-295.19,-523.15
155.14,-295.19,-523.15
155.14,-295.19,-523.15
155.14,-295.19,-523.15
155.14,-295.19,-523.15
155.14,-295.19,-523.15
155.14,-295.19,-523.15
155.14,-295.19,-523.15
155.14,-295.19,-523.15
155.14,-295.19,-523.15
155.14,-295.19,-523.15
155.14,-295.19,-523.15
155.14,-295.19,-523.15
155.14,-295.19,-523.15
155.14,-295.19,-523.15
155.14,-295.19,-523.15
155.14,-295.19,-523.15
155.14,-295.19,-523.15
155.14,-295.19,-523.15
155.14,-295.19,-523.15
155.14,-295.19,-523.15
155.14,-295.19,-523.15
183.35,-295.19,-509.56
183.35,-295.19,-509.56
183.35,-295.19,-509.56
183.35,-295.19,-509.56
183.35,-295.19,-509.56
183.35,-295.19,-509.56
183.35,-295.19,-509.56
183.35,-295.19,-509.56
183.35,-295.19,-509.56
183.35,-295.19,-509.56
183.35,-295.19,-509.56
55.005005,69.582,-207.90001
183.35,-295.19,-509.56
183.35,-295.19,-509.56
183.35,-295.19,-509.56
183.35,-295.19,-509.56
183.35,-295.19,-509.56
183.35,-295.19,-509.56
183.35,-295.19,-509.56
183.35,-295.19,-509.56
183.35,-295.19,-509.56
183.35,-295.19,-509.56
183.35,-295.19,-509.56
183.35,-295.19,-509.56
232.71,-302.22,-509.56
232.71,-302.22,-509.56
232.71,-302.22,-509.56
232.71,-302.22,-509.56
232.71,-302.22,-509.56
232.71,-302.22,-509.56
232.71,-302.22,-509.56
232.71,-302.22,-509.56
232.71,-302.22,-509.56
232.71,-302.22,-509.56
232.71,-302.22,-509.56
232.71,-302.22,-509.56
232.71,-302.22,-509.56
232.71,-302.22,-509.56
232.71,-302.22,-509.56
232.71,-302.22,-509.56
232.71,-302.22,-509.56
232.71,-302.22,-509.56
232.71,-302.22,-509.56
232.71,-302.22,-509.56
232.71,-302.22,-509.56
232.71,-302.22,-509.56
232.71,-302.22,-509.56
232.71,-302.22,-509.56
232.71,-302.22,-509.56
232.71,-302.22,-509.56
232.71,-302.22,-509.56
232.71,-302.22,-509.56
232.71,-302.22,-509.56
232.71,-288.16,-509.56
232.71,-288.16,-509.56
232.71,-288.16,-509.56
232.71,-288.16,-509.56
232.71,-288.16,-509.56
232.71,-288.16,-509.56
232.71,-288.16,-509.56
232.71,-288.16,-509.56
232.71,-288.16,-509.56
232.71,-288.16,-509.56
232.71,-288.16,-509.56
232.71,-288.16,-509.56
232.71,-288.16,-509.56
232.71,-288.16,-509.56
232.71,-288.16,-509.56
232.71,-288.16,-509.56
232.71,-288.16,-509.56
232.71,-288.16,-509.56
232.71,-288.16,-509.56
232.71,-288.16,-509.56
232.71,-288.16,-509.56
232.71,-288.16,-509.56
232.71,-288.16,-509.56
232.71,-288.16,-509.56
232.71,-295.19,-509.56
232.71,-295.19,-509.56
232.71,-295.19,-509.56
232.71,-295.19,-509.56
232.71,-295.19,-509.56
232.71,-295.19,-509.56
232.71,-295.19,-509.56
232.71,-295.19,-509.56
232.71,-295.19,-509.56
232.71,-295.19,-509.56
232.71,-295.19,-509.56
232.71,-295.19,-509.56
232.71,-295.19,-509.56
232.71,-295.19,-509.56
